197;1573305592732
197;1573305592945
197;1573305593146
197;1573305593346
197;1573305593547
197;1573305593745
197;1573305593947
197;1573305594148
157;1573305594346
157;1573305594504
157;1573305594663
157;1573305594822
237;1573305594983
237;1573305595224
237;1573305595467
237;1573305595709
157;1573305595951
157;1573305596112
157;1573305596274
157;1573305596437
257;1573305596595
257;1573305596855
257;1573305597117
257;1573305597376
197;1573305597637
197;1573305597839
197;1573305598041
197;1573305598243
197;1573305598444
197;1573305598646
197;1573305598846
197;1573305599046
197;1573305599248
197;1573305599448
197;1573305599650
197;1573305599850
197;1573305600050
197;1573305600252
197;1573305600454
197;1573305600656
157;1573305600857
157;1573305601019
157;1573305601180
157;1573305601342
237;1573305601503
237;1573305601742
237;1573305601983
237;1573305602225
157;1573305602462
157;1573305602623
157;1573305602783
157;1573305602942
257;1573305603104
257;1573305603363
257;1573305603622
257;1573305603881
197;1573305604143
197;1573305604340
197;1573305604540
197;1573305604741
197;1573305604943
197;1573305605145
197;1573305605344
197;1573305605547
197;1573305605746
197;1573305605945
197;1573305606147
197;1573305606347
197;1573305606548
197;1573305606749
197;1573305606951
197;1573305607153
157;1573305607354
157;1573305607516
157;1573305607676
157;1573305607839
237;1573305608000
237;1573305608239
237;1573305608479
237;1573305608721
157;1573305608963
157;1573305609125
157;1573305609286
157;1573305609447
257;1573305609608
257;1573305609869
257;1573305610131
257;1573305610392
197;1573305610654
197;1573305610854
