203;1573305868425
203;1573305868628
201;1573305868829
194;1573305869023
203;1573305869226
202;1573305869428
194;1573305869622
188;1573305869810
180;1573305869990
180;1573305870170
179;1573305870350
225;1573305870574
224;1573305870798
218;1573305871016
224;1573305871240
179;1573305871419
180;1573305871599
180;1573305871779
179;1573305871958
233;1573305872191
232;1573305872423
233;1573305872656
224;1573305872880
202;1573305873082
202;1573305873284
203;1573305873487
202;1573305873689
194;1573305873883
202;1573305874085
202;1573305874287
202;1573305874489
195;1573305874684
203;1573305874887
202;1573305875089
202;1573305875291
194;1573305875485
202;1573305875687
203;1573305875890
194;1573305876084
188;1573305876272
180;1573305876452
179;1573305876631
179;1573305876810
218;1573305877028
224;1573305877252
218;1573305877470
225;1573305877695
178;1573305877873
181;1573305878054
180;1573305878234
179;1573305878413
233;1573305878646
231;1573305878877
232;1573305879109
232;1573305879341
196;1573305879537
202;1573305879739
202;1573305879941
202;1573305880143
202;1573305880345
201;1573305880546
203;1573305880749
195;1573305880944
202;1573305881146
202;1573305881348
203;1573305881551
201;1573305881752
203;1573305881955
