200;1572944130416
200;1572944130635
200;1572944130839
200;1572944131042
200;1572944131246
200;1572944131451
200;1572944131654
200;1572944131857
176;1572944132062
176;1572944132243
176;1572944132421
176;1572944132598
224;1572944132779
224;1572944133007
224;1572944133235
224;1572944133463
176;1572944133689
176;1572944133871
176;1572944134048
176;1572944134226
236;1572944134406
236;1572944134647
236;1572944134887
236;1572944135126
200;1572944135365
200;1572944135569
200;1572944135775
200;1572944135978
200;1572944136183
200;1572944136389
200;1572944136593
200;1572944136795
200;1572944137000
200;1572944137204
200;1572944137409
200;1572944137613
200;1572944137817
200;1572944138022
200;1572944138226
200;1572944138429
176;1572944138632
176;1572944138813
176;1572944138991
176;1572944139171
224;1572944139352
224;1572944139581
224;1572944139810
224;1572944140037
176;1572944140266
176;1572944140447
176;1572944140627
176;1572944140809
236;1572944140989
236;1572944141231
236;1572944141467
236;1572944141707
200;1572944141945
200;1572944142148
200;1572944142352
200;1572944142553
200;1572944142758
200;1572944142962
200;1572944143165
200;1572944143367
200;1572944143569
200;1572944143773
200;1572944143976
200;1572944144180
200;1572944144385
200;1572944144586
200;1572944144788
200;1572944144993
176;1572944145196
176;1572944145375
176;1572944145556
176;1572944145734
224;1572944145914
224;1572944146141
224;1572944146369
224;1572944146595
176;1572944146824
176;1572944147004
176;1572944147185
176;1572944147365
236;1572944147546
236;1572944147787
236;1572944148027
236;1572944148269
200;1572944148509
200;1572944148713
200;1572944148916
200;1572944149121
200;1572944149322
200;1572944149527
200;1572944149731
200;1572944149934
200;1572944150138
200;1572944150341
200;1572944150545
200;1572944150749
200;1572944150953
200;1572944151158
200;1572944151362
200;1572944151566
176;1572944151771
176;1572944151951
176;1572944152131
176;1572944152312
224;1572944152492
224;1572944152719
224;1572944152947
224;1572944153176
176;1572944153402
176;1572944153582
176;1572944153761
176;1572944153943
236;1572944154121
236;1572944154360
236;1572944154599
236;1572944154839
200;1572944155080
200;1572944155280
200;1572944155484
200;1572944155688
200;1572944155892
200;1572944156097
200;1572944156302
200;1572944156506
200;1572944156711
200;1572944156916
200;1572944157121
200;1572944157321
200;1572944157523
200;1572944157728
200;1572944157933
200;1572944158138
176;1572944158343
176;1572944158524
176;1572944158702
176;1572944158882
224;1572944159062
224;1572944159289
224;1572944159518
224;1572944159747
176;1572944159976
176;1572944160156
176;1572944160333
176;1572944160514
236;1572944160693
236;1572944160932
236;1572944161172
236;1572944161411
200;1572944161652
200;1572944161857
200;1572944162059
200;1572944162263
200;1572944162466
200;1572944162670
200;1572944162875
200;1572944163080
200;1572944163284
200;1572944163488
200;1572944163693
200;1572944163897
200;1572944164102
200;1572944164306
200;1572944164510
200;1572944164714
176;1572944164917
176;1572944165096
176;1572944165277
176;1572944165457
224;1572944165636
224;1572944165865
224;1572944166093
224;1572944166321
176;1572944166550
176;1572944166728
176;1572944166908
176;1572944167089
236;1572944167270
236;1572944167510
236;1572944167748
236;1572944167988
200;1572944168226
200;1572944168431
200;1572944168636
200;1572944168840
200;1572944169045
200;1572944169250
200;1572944169453
200;1572944169653
200;1572944169856
200;1572944170057
200;1572944170257
200;1572944170462
200;1572944170665
200;1572944170869
200;1572944171072
200;1572944171276
176;1572944171480
176;1572944171659
176;1572944171838
176;1572944172019
224;1572944172199
224;1572944172426
224;1572944172655
224;1572944172883
176;1572944173109
176;1572944173289
176;1572944173469
176;1572944173648
236;1572944173829
236;1572944174069
236;1572944174306
236;1572944174547
200;1572944174787
200;1572944174991
200;1572944175196
200;1572944175401
200;1572944175606
200;1572944175810
200;1572944176012
200;1572944176213
200;1572944176418
200;1572944176619
200;1572944176825
200;1572944177028
200;1572944177232
200;1572944177434
200;1572944177638
200;1572944177842
176;1572944178045
176;1572944178225
176;1572944178402
176;1572944178582
224;1572944178758
224;1572944178986
224;1572944179215
224;1572944179443
