197;1572953614810
197;1572953615027
197;1572953615226
197;1572953615425
197;1572953615623
197;1572953615823
197;1572953616024
197;1572953616224
191;1572953616424
191;1572953616620
191;1572953616815
191;1572953617007
203;1572953617199
203;1572953617406
203;1572953617613
203;1572953617819
191;1572953618028
191;1572953618219
191;1572953618415
191;1572953618611
206;1572953618804
206;1572953619015
206;1572953619226
206;1572953619436
197;1572953619644
197;1572953619845
197;1572953620046
197;1572953620248
197;1572953620449
197;1572953620649
197;1572953620850
197;1572953621049
197;1572953621247
197;1572953621450
197;1572953621648
197;1572953621849
197;1572953622047
197;1572953622248
197;1572953622447
197;1572953622650
191;1572953622850
191;1572953623042
191;1572953623235
191;1572953623430
203;1572953623624
203;1572953623830
203;1572953624038
203;1572953624246
191;1572953624451
191;1572953624646
191;1572953624841
191;1572953625036
206;1572953625233
206;1572953625443
206;1572953625653
206;1572953625862
197;1572953626070
197;1572953626268
197;1572953626467
197;1572953626667
197;1572953626869
197;1572953627066
197;1572953627268
197;1572953627467
197;1572953627669
197;1572953627870
197;1572953628073
197;1572953628274
197;1572953628473
197;1572953628675
197;1572953628876
197;1572953629075
191;1572953629276
191;1572953629469
191;1572953629662
191;1572953629857
203;1572953630050
203;1572953630257
203;1572953630463
203;1572953630668
191;1572953630876
191;1572953631069
191;1572953631262
191;1572953631456
206;1572953631652
206;1572953631864
206;1572953632074
206;1572953632281
197;1572953632491
197;1572953632690
197;1572953632890
197;1572953633090
197;1572953633292
197;1572953633492
197;1572953633691
197;1572953633892
197;1572953634090
197;1572953634291
197;1572953634489
197;1572953634690
197;1572953634892
197;1572953635090
197;1572953635291
197;1572953635493
191;1572953635694
191;1572953635888
191;1572953636084
191;1572953636280
203;1572953636475
203;1572953636680
203;1572953636887
203;1572953637093
191;1572953637301
191;1572953637497
191;1572953637690
191;1572953637886
206;1572953638080
206;1572953638289
206;1572953638499
206;1572953638710
197;1572953638921
197;1572953639122
197;1572953639324
197;1572953639524
197;1572953639724
197;1572953639924
197;1572953640123
197;1572953640326
197;1572953640524
197;1572953640726
197;1572953640927
197;1572953641128
197;1572953641330
197;1572953641527
197;1572953641728
197;1572953641928
191;1572953642130
191;1572953642325
191;1572953642518
191;1572953642714
203;1572953642908
203;1572953643115
203;1572953643323
203;1572953643526
191;1572953643733
191;1572953643928
191;1572953644123
191;1572953644318
206;1572953644513
206;1572953644724
206;1572953644936
206;1572953645147
197;1572953645358
197;1572953645557
197;1572953645758
197;1572953645960
197;1572953646161
197;1572953646363
197;1572953646563
197;1572953646763
197;1572953646961
197;1572953647160
197;1572953647362
197;1572953647559
197;1572953647759
197;1572953647958
197;1572953648160
197;1572953648361
191;1572953648558
191;1572953648750
191;1572953648944
191;1572953649140
203;1572953649335
203;1572953649541
203;1572953649748
203;1572953649956
191;1572953650163
191;1572953650358
191;1572953650551
191;1572953650744
206;1572953650940
206;1572953651149
206;1572953651358
206;1572953651564
197;1572953651775
197;1572953651974
197;1572953652174
197;1572953652375
197;1572953652576
197;1572953652774
197;1572953652975
197;1572953653175
197;1572953653376
197;1572953653578
197;1572953653779
197;1572953653978
197;1572953654176
197;1572953654378
197;1572953654578
197;1572953654776
191;1572953654975
191;1572953655169
191;1572953655364
191;1572953655560
203;1572953655756
203;1572953655964
203;1572953656172
203;1572953656379
191;1572953656585
191;1572953656778
191;1572953656973
191;1572953657168
206;1572953657360
206;1572953657569
206;1572953657777
206;1572953657986
197;1572953658193
197;1572953658392
197;1572953658592
197;1572953658794
197;1572953658995
197;1572953659193
197;1572953659393
197;1572953659594
197;1572953659791
197;1572953659991
197;1572953660191
197;1572953660392
197;1572953660593
197;1572953660794
197;1572953660995
197;1572953661195
191;1572953661397
191;1572953661591
191;1572953661784
191;1572953661977
203;1572953662173
203;1572953662378
203;1572953662585
203;1572953662791
191;1572953662999
191;1572953663193
191;1572953663389
191;1572953663582
206;1572953663778
206;1572953663987
206;1572953664196
206;1572953664407
197;1572953664618
197;1572953664818
197;1572953665019
197;1572953665220
197;1572953665422
197;1572953665620
197;1572953665819
197;1572953666017
197;1572953666217
197;1572953666415
197;1572953666615
197;1572953666816
197;1572953667016
197;1572953667217
197;1572953667418
197;1572953667618
191;1572953667819
191;1572953668015
191;1572953668211
191;1572953668404
203;1572953668597
203;1572953668804
203;1572953669011
203;1572953669218
191;1572953669425
191;1572953669617
191;1572953669810
191;1572953670003
206;1572953670198
206;1572953670409
206;1572953670619
206;1572953670825
197;1572953671032
197;1572953671235
197;1572953671436
197;1572953671635
197;1572953671837
197;1572953672038
197;1572953672239
197;1572953672441
197;1572953672642
197;1572953672842
197;1572953673042
197;1572953673241
197;1572953673444
197;1572953673646
197;1572953673845
197;1572953674046
191;1572953674247
191;1572953674442
