203;1573305111265
201;1573305111466
203;1573305111669
202;1573305111871
202;1573305112073
194;1573305112267
203;1573305112470
165;1573305112635
164;1573305112799
158;1573305112957
157;1573305113114
247;1573305113361
239;1573305113600
239;1573305113839
240;1573305114079
158;1573305114237
164;1573305114401
165;1573305114566
157;1573305114723
262;1573305114985
262;1573305115247
263;1573305115510
262;1573305115772
202;1573305115974
202;1573305116176
195;1573305116371
202;1573305116573
195;1573305116768
202;1573305116970
202;1573305117172
203;1573305117375
201;1573305117576
203;1573305117779
195;1573305117974
201;1573305118175
203;1573305118378
201;1573305118579
196;1573305118775
202;1573305118977
164;1573305119141
158;1573305119299
157;1573305119456
165;1573305119621
238;1573305119860
241;1573305120100
239;1573305120339
239;1573305120578
165;1573305120743
158;1573305120901
164;1573305121065
158;1573305121223
262;1573305121485
261;1573305121746
262;1573305122008
256;1573305122264
201;1573305122465
196;1573305122661
202;1573305122863
202;1573305123065
194;1573305123259
202;1573305123461
202;1573305123663
195;1573305123858
203;1573305124061
202;1573305124263
194;1573305124457
202;1573305124659
203;1573305124862
202;1573305125064
